,diarynum,entry_year,entry_id,text,0,1,2,entry_type
519,888.0,2007.0,288855,"На защите много говорили о статьях и эссе, которые драматурги приложили к своим работам.",0.16194771,-0.50089777,-0.34173393,3
520,888.0,2008.0,289008,"И. Болычев просто повторил мою точку зрения, что у **Салтыкова** диплом начинается с 17-й страницы и что среди всей его чухни, выдаваемой за уроки Хармса, есть стоящий рассказ о деде-адмирале и культурологическое эссе о слесаре и водопроводчике, рассуждающих о японской литературе.",0.15636182,-0.4840861,-0.33240473,3
521,888.0,2008.0,289075,"Недаром фрау Катя, жена Томаса Манна, раздражалась, когда тот писал не «художку», а публицистику или разные эссе.",0.25575134,-0.46316475,-0.17557445,0
522,888.0,2008.0,289119,"Из автобиографического эссе, предваряющего дипломную работу, выписываю две нужных для меня цитаты:    
                       
>«За время, проведенное в Литинституте, так и не смогла научиться ни одной полезной вещи — заблуждаться на свой счет.",0.008508756,-0.41542646,-0.44821727,2
523,888.0,2008.0,289172,"Отбор проходил оригинально, была разослана анкета, в заданиях ее стояли и эссе о библиотеке и ее описание, и каталог и ряд вопросов: самая ценная книга, пользуются ли друзья, и прочее, и прочее.",0.13544066,-0.48989257,-0.36430573,3
524,888.0,2008.0,289200,"А пишет он, как он называет, «эсэмэски», — небольшие эссе в пять-десять страниц, которые печатает в журнале «Высшее образование».",0.08779282,-0.46329102,-0.3975,5
525,888.0,2008.0,289221,"взял за основу свое эссе в «Независимой газете» о еде — «Пир побежденных», добавил сюда несколько любимых мною цитат из Фаулза и цитаты из «Кюстина».",0.15108615,-0.4896834,-0.34453753,3
526,888.0,1986.0,289358,Осталось лишь написать эссе о Гамлете.,0.15681717,-0.6205471,-0.46997687,3
527,888.0,1988.0,289476,"Сделал эссе минут на 10-15, несколько раз аплодировали.",0.3019612,-0.4443682,-0.08718523,0
528,888.0,1988.0,289484,"Очень надеюсь на новый начатый рассказ — эссе, публицистика и мои впечатления.",0.077159196,-0.4691912,-0.41528296,2
529,888.0,1992.0,289716,Он читал свое эссе о книгах.,0.16577624,-0.66138566,-0.5043685,3
530,888.0,1995.0,289938,"Мне кажется, это получилось, хотя жанр, скорее, эссе.",0.07774549,-0.42637637,-0.3768382,5
531,888.0,2004.0,290235,"Я довольно сильно волновался, потому что мала площадка для анализа, а сам рассказ похож и на небольшое эссе или просто ландшафтную зарисовку.",0.12038194,-0.3959285,-0.2962454,5
532,888.0,2004.0,290249,Меня заинтересовало его удивительное эссе о Ленине.,0.23447403,-0.62049955,-0.37718925,0
533,888.0,2004.0,290249,"Каждая глава предваряется эссе, одно из которых, по-видимому, и печатает «Независимая».",-0.07420133,-0.5084784,-0.60285014,2
534,888.0,2004.0,290253,"У него написано на эту тему эссе, и мы ее в «Вестнике Литинститута» напечатаем.",0.1670185,-0.4334664,-0.2697316,3
535,913.0,1905.0,267173,"Обнародование манифеста об учреждении Государственной Думы<com id=""150165977314639""/> — прошло до печальности сухо, сжато, бюрократически скучно и обыденно.",-0.0034049468,-0.13529652,-0.23865968,1
536,913.0,1906.0,267184,"Настоящей не было, и издание основных законов, этого бесовского акта после манифеста 17 октября (даже «октябристы» изумились и возгнусились ими!",0.010346635,-0.2689539,-0.32817602,8
537,921.0,1981.0,431039,"Особенно жаль мне, что украдено и небольшое его эссе о романе Фолкнера «Авессалом... Авессалом».",0.21906927,-0.51839757,-0.28466204,0
538,959.0,1915.0,414576,И какой иронией звучат два манифеста на имя Николая Николаевича и генерала Иванова об освобождении «подъяремной Руси».,0.16051497,-0.25550923,-0.115842074,4
539,960.0,1921.0,260856,"До манифеста о свободе слова, печати, собраний и союзов все было спокойно, хотя и раздавались голоса о безполезности войны и против других правительственных распоряжений, но крестьянство все еще относилось спокойно и верило в свое правительство.",-0.06588704,-0.23612104,-0.3955845,1
540,971.0,1929.0,456592,"За окном дождь холод и тягуче ноющий ветер, а я присутствую в государственной думе,  с упоением слушая речь военного министра Сазонава, учавствую в манифистациях и читаю николаевские манифесты о грозном часе навысшем над Родиной (а главное над «ним») Сам не знаю почему так увлекся началом этой войны!",0.15023887,-0.38450944,-0.24635154,4
541,987.0,1905.0,302648,19-го утром в Новгород-Северске началась манифестация.,0.07697777,-0.122355655,-0.11895495,6
542,987.0,1905.0,302648,"Губернатор прислал телеграмму, что мирным манифестациям не препятствовать, и никто не препятствовал крестьянам, когда они тысячами собрались в городе, а евреи-агитаторы на площади обращались к ним с революционными речами.",0.071054175,-0.3259222,-0.2984588,6
543,987.0,1905.0,302648,"А, небось, правительство не велит объяснять правду крестьянам, не прислало манифеста, чтобы прочесть его и объяснить народу.",0.021322101,-0.32637087,-0.36104378,8
544,987.0,1905.0,302648,Не нужно было разрешать эти манифестации до присыла манифеста.,-0.26038513,-0.14353022,-0.55043286,1
545,987.0,1905.0,302648,"«Но теперь дана вам свобода с манифестом, делайте что хотите!» Крестьяне переглядывались, волновались.",-0.08993779,-0.2568224,-0.43878976,1
546,987.0,1905.0,302648,— Какой манифест?,-0.120506845,-0.16522756,-0.40852407,1
547,987.0,1905.0,302648,"Для того мы и призвали вас сюда, чтобы сообщить вам об этом, а вы нам не верите, а верите панам, которые от вас скрывают этот манифест.",0.07369508,-0.32072157,-0.29062858,6
548,987.0,1905.0,302648,"С согласия Царя я говорю потому, что агитаторы, переодетые в генеральские мундиры, с фальшивым царским манифестом в руках, разъезжают по деревням и призывают мужиков бить помещиков, отбирать у них имения, которые Царь отдает мужикам, умоляя их заступиться за Него, т.к.",-0.09688633,-0.18233623,-0.39279062,1
549,987.0,1905.0,302648,"Папа встал на стул и твердым громким голосом сказал приблизительно следующее: «Братцы, вы слыхали, конечно, что Государь Император дал нам манифест.",0.183537,-0.3659033,-0.18333316,4
550,987.0,1905.0,302648,"Ни я, ни вы, никто у нас в городе не читал этого манифеста, и никто не знает, что Государю угодно было сказать нам.",0.107359126,-0.39937282,-0.316096,5
551,991.0,2014.0,363160,">Письма мои — кто-нибудь перечти —     
>Мысли мои и стихи, и эссе...",-0.14727983,-0.48580122,-0.6504824,2
552,991.0,1998.0,362347,написал эссе «Адам в раю».,0.6070666,-0.8866965,-0.30371898,0
553,991.0,2015.0,364060,"Мы полистали книги, я купила эссе Иосифа Бродского.",0.25554833,-0.5405762,-0.25835788,0
554,991.0,2015.0,364080,"Читала эти дни книгу эссе своей знакомой Ларисы Миллер, была в восторге.",0.19909438,-0.5224432,-0.3155088,0
555,996.0,1941.0,445634,Финский национальный фильм «Февральский манифест».,0.07105528,-0.41480055,-0.37483653,5
556,1035.0,1999.0,284161,"Но раскрыть это только в самом последнем эссе, а намекнуть вначале и все время музыкально вести эту тему (и даже изобразительно — сначала в уголке дать в натуральную величину его автопортрет в образе старика 1823 года на полях второй главы «Онегина», потом все увеличивать и увеличивать, в конце — дать во всю страницу), рассказав о впечатлениях тех людей, моих любимых, которым я его дарил (Шнитке, Булат, Давыдов, Фазиль…).",0.11304445,-0.3970762,-0.30675465,5
557,1035.0,1999.0,284198,"И однажды я задумался над тем, что в «Коммунистическом манифесте» вначале был первый пункт устава такой: «Долой Бога!» Первый пункт был атеистический.",0.2276348,-0.41179523,-0.1646085,4
558,1046.0,1915.0,265753,"В «New-York Times» (25 ноября) напечатано «Письмо в редакцию» главного редактора «Свободного слова» Льва Дейча:    
                       
>«Недавно С. Сыромятников в своей статье не привел всего текста манифеста русских социалистов.",0.20608813,-0.31128013,-0.10065041,4
559,1046.0,1915.0,265753,"Он взял этот текст из «Речи», но русская цензура очень строга, и поэтому наш манифест не мог появиться полностью в русских газетах.",0.06986693,-0.3848322,-0.35039136,7
560,1046.0,1915.0,265753,">«Из этого манифеста каждый увидит, — говорит г-н Сыромятников, — как далека Россия от революции.",0.06173515,-0.31420568,-0.3004634,6
561,1046.0,1915.0,265703,"6 октября в «Собрании узаконений» был опубликован манифест об объявлении войны Болгарии, фактически подписанный только 7 октября.",0.19509535,-0.22131245,-0.036001623,4
562,1046.0,1915.0,265703,"5 октября Горемыкин телеграфировал царю в Ставку:    
                       
>«Долгом поставляю всеподданнейше испросить всемилостивейшего соизволения вашего императорского величества на опубликование во всеобщее сведение с пометкой от 5 октября сего года одобренного Советом министров и одновременно с этим препровождаемого почтой нижеследующего проекта манифеста об объявлении войны Болгарии».",0.09777628,-0.18463607,-0.14251624,4
563,1046.0,1915.0,265703,Дальше следовал известный всем теперь текст манифеста.,0.056255184,-0.29873398,-0.29447502,6
564,1046.0,1915.0,265703,"Он не раз высказывал, что манифест об устройстве самостоятельного Царства Польского должен был быть опубликован не тогда, когда вся Польша уже была отдана немцам, а в самом начале войны.",0.057656456,-0.32555646,-0.31522253,7
565,1046.0,1914.0,265675,Сегодня опубликован манифест о войне с Австрией.,0.11128767,-0.2696164,-0.19671391,4
566,1046.0,1914.0,265675,">Немного дней тому назад манифестом нашим оповестили мы русский народ о войне, объявленной нам Германией.",0.005025175,-0.28184724,-0.34512696,8
567,1046.0,1914.0,265671,Сегодня подписан манифест об объявлении военных действий между Россией и Германией.,0.043486465,-0.22547981,-0.25017658,6
568,1046.0,1914.0,265671,"Царь вошел в запруженный сановниками зал в начале пятого часа Его духовник прочел манифест, затем начался молебен, после которого царь с большим волнением произнес следующую речь, обращенную к военным и морским чинам: «Со спокойствием и достоинством встретила наша великая матушка Русь известие об объявлении нам войны.",0.19349575,-0.33090723,-0.13679871,4
569,1046.0,1914.0,265671,"Крест, которым увенчана Александровская колонна — этот символ первой Отечественной войны, — теперь символизировал настроение столицы перед началом второй, во много раз, вероятно, более трудной... Кто был на Дворцовой площади 9 января 1906 года, тот поймет глубокое значение этой манифестации.",0.023217078,-0.27859163,-0.31982744,8
570,1046.0,1914.0,265671,"Сейчас (вечером) можно уже получить подробности: экстренные утренние выпуски газет опубликовали манифест, назначение Верховного главнокомандующего и созыв законодательных палат.",0.04883065,-0.1990532,-0.22124378,6
571,1046.0,1916.0,265779,"партии к состоявшейся в сентябре минувшего года в Швейцарии, в Циммервальде, интернациональной социалистической конференции пораженческого направления, издавшей манифест с призывом пролетариев Европы к борьбе за скорейшее прекращение войны.",-0.16816397,-0.1707507,-0.47209734,1
572,1046.0,1916.0,265779,"партия не приняла участия в циммервальдской конференции и не прислала на нее своего официального представителя, а затем в лице своего центрального правления, придерживающегося правого направления, отказалась подписать вышеозначенный манифест.",0.057934534,-0.22550428,-0.23107818,6
573,1076.0,1914.0,254370,"Пришлось рассказать там многим о виденном мною в Петербурге, торговки плакали, когда говорила о Государе и чтении манифеста, и о народе на площади перед дворцом.",0.18221273,-0.38474512,-0.20283052,4
574,1076.0,1914.0,254374,"Недаром Государь, видя энтузиазм народа (при выходе на балкон в Зимнем Дворце, после объявления манифеста) — заплакал и сказал « Я не верю своим глазам и ушам».",0.15173529,-0.35710937,-0.21920508,4
575,1144.0,1905.0,339861,Сегодня получился манифест по случаю того что в Государстве будут другие условия в смысле освобождения и права всех сословий.,-0.012795866,-0.32022098,-0.39705682,2
576,1144.0,1905.0,339873,"Что то будет дальше с нашим Государством, что то дело не веселит не смотря на манифест о своде.",0.065898515,-0.40720534,-0.37450933,2
577,1155.0,1905.0,347594,"Составился оригинальный кортеж: впереди, рядышком, шли ректор Мануйлов и помощник градоначальника Руднев, а за ними маршировали студенты и те, которые наполняли эти дни университетский двор...    
А в понедельник *17* *октября* во втором часу ночи — в редакции, по телефону, был сообщен манифест *о* *конституции,* *о* *свободе*.",0.16044864,-0.29055867,-0.14704895,4
578,1155.0,1905.0,347594,У всех радостные лица... У всех в руках манифест.,-0.14219828,-0.048071157,-0.35012296,1
579,1155.0,1914.0,347622,"Ждали манифеста, амнистии политическим, равноправия евреям... Ничего, кроме милостивого приема и «благодарности» за щедрые жертвы.",-0.059550226,-0.20362629,-0.36352742,1
580,1226.0,1990.0,426701,«Взгляд на русскую литературу 1846 года» как манифест «натуральной школы».,0.08995197,-0.2851042,-0.23883305,6
581,1263.0,1963.0,259688,"Спрашиваю, правда ли, что ему больше нравится писать рассказы, а не эссе.",0.12530316,-0.41005567,-0.30270746,5
582,1263.0,1963.0,259688,"Борхес: «Да, если только не привносишь в эссе что-то от рассказа».",0.0654003,-0.43953297,-0.4030539,2
583,1281.0,1914.0,291064,Вышел манифест царя.,0.17821406,-0.27257138,-0.105769485,4
584,1281.0,1914.0,291069,Вышел манифест об объявлении Австро-Венгрией войны.,0.17189942,-0.1642489,-0.020089118,4
585,1281.0,1914.0,291069,"Австрия [«Не раз спасённая Россией» (слова манифеста)] названа «жертвой зачинщицой мировой смуты, обнажившей посреди глубокого мира меч против слабейшей Сербии».",-0.13792449,-0.20915106,-0.4595278,1
586,1281.0,1914.0,291082,"В манифесте же в общих чертах было сказано об «исторических предначертаниях России», и все в этом увидели намек на Царьград.",0.07093161,-0.3483564,-0.31776482,7
587,1281.0,1961.0,291171,"В нем, помню, был напечатан «манифест свобод» и на нем отпечатана правая рука и подпись: «К сему руку приложил Николай II»; помню также, что в одном из номеров этого журнала Шаляпину были подарены красные наколенники.",0.15629497,-0.35843205,-0.21417731,4
588,1281.0,1962.0,291194,На одной их первых его страниц был напечатан манифест о «свободах» и на нем была отпечатана ярко красной краской рука и подписано « К сему руку приложил.,0.12012797,-0.36725605,-0.27077824,4
589,1386.0,1912.0,372607,"На средине Красной площади был построен помост, с которого диакон прочел манифест.",0.17111503,-0.20168124,-0.053551126,4
590,1386.0,1912.0,372674,"Теперь Мосолов занят изготовлением манифеста, причем не хотят делать намеков на Великого Князя Кирилла Владимировича, которого не любят<com id=""152467704714900""/>.",0.15987416,-0.2962737,-0.1529661,4
591,1386.0,1905.0,448589,"8) Около 8 часов я говорил по телефону с князем Ухтомским, который сообщил мне, что в Царском Селе было совещание Министров, вызван был также Рыдзевский, и будто завтра будет выпущен манифест, может быть даже сегодня к 10 часам вечера, в котором рабочим будут даны некоторые обещания, возможные для выполнения.",0.15869065,-0.33782127,-0.19208169,4
592,1386.0,1905.0,448589,"Когда я спросил Министра про настоящее положение, то он ответил, что ничего нового нет и не может быть никакого манифеста, пока не примут энергичных мер к подавлению беспорядков.",0.018049605,-0.3333372,-0.3706759,8
593,1386.0,1905.0,448629,[*Дефект* *текста*] собрались на Выборгской стороне и произвели манифестацию.,-0.08917326,-0.0060879574,-0.2497472,1
594,1386.0,1905.0,448790,"Третьего дня Витте просил манифестантов не трогать, но вчера уже обратился к Трепову с просьбой не допускать сборищ.",0.13919546,-0.32682902,-0.2089775,4
595,1386.0,1905.0,448790,"По словам Бооля, в Москве очень неспокойно, ходят манифестанты, поют «Марсельезу».",-0.017604027,-0.18182781,-0.2941976,1
596,1386.0,1905.0,448791,Завтра на похоронах Легата собираются говорить разные зажигательные речи и вообще устроить манифестацию.,0.07094174,-0.28437948,-0.26333174,6
597,1393.0,1915.0,328024,На одной из боковых стен — три вырезанных из газеты высочайших манифеста.,0.16514681,-0.33259895,-0.1783625,4
598,1393.0,1905.0,327706,"Потом сказал, что через несколько дней «Русское Богатство» собирается поместить манифест рабочих (из-за которого уже закрыли около дюжины газет и от публикации которого отказались все ежемесячные журналы, в том числе и «Мир Божий»).",0.14493798,-0.33982486,-0.21280958,4
599,1393.0,1905.0,327706,"Ясно, что и этот журнал прихлопнут, а Короленко придется отсидеть год в крепости; тем не менее на последнем редакционном заседании было решено печатать манифест, причем трое (Южаков, Якубович и Мякотин) голосовали против.",0.13902143,-0.32475704,-0.20736165,4
600,1393.0,1905.0,327706,"Да еще в толстом журнале, у которого относительно немного читателей; к тому же они знают манифест из газет!",0.14394404,-0.43842536,-0.30481783,3
601,1503.0,1943.0,257322,"Сегодня (в среду) утром выписала несколько его фраз, которые могли бы послужить сюжетом для эссе, каждой из них мне хватило бы на несколько страниц, где я говорила бы о своем.",0.104823165,-0.41597733,-0.33419615,5
602,1503.0,1943.0,257322,"Прекрасная книга, в ней, как в Шекспире, есть красота истины; по этому поводу я тоже хотела бы написать эссе, предпослав ему цитату из Китса: «Совершенство всякого искусства заключается в силе его воздействия»<com id=""149899092114186""/>.",0.033886615,-0.41921732,-0.42250016,2
603,1514.0,1941.0,265517,"Вначале решила заняться философией, потом нет, все же лучше эссе о «Войне и мире», или нет, моему настроению больше подходит Альфред Адлер.",0.08225852,-0.4192909,-0.365131,5
604,1565.0,1913.0,310212,"Она жила этой надеждой, мечтая, что подвернетея еще какой-нибудь манифест и что через несколько лет ее Патрик из каторжника обратится в ссыльно-поселенца, и она будет жить с ним в Сибири.",0.11301022,-0.37690645,-0.2887264,5
605,1565.0,1914.0,310309,"И очень хороший манифест, где говорится об исконной миссии России на Востоке, где Константинополь называется «Царьградом» и выражается спокойная уверенность в разгромлении давнишнего врага.",-0.001471358,-0.287042,-0.35724792,8
606,1565.0,1914.0,310309,"Все три манифеста при начале войны с Германией, Австрией и Турцией — превосходны.",-0.03702568,-0.20450282,-0.33644348,1
607,1639.0,1924.0,319751,В свободное время читаю «Коммунистический манифест» Ф. Энгельса и К. Маркса.,0.25990194,-0.4780526,-0.18501407,0
608,1674.0,1937.0,303685,"Читала свой рассказ «Ошибка» Францева, а Мартынова свое эссе «забота о гражданах СССР».",0.30740568,-0.6781647,-0.35393557,0
609,1674.0,1938.0,303726,"Выходит манифест царя о «свободе», все радуются, но рабочие понимают, что это уловка со стороны царя.",-0.057488702,-0.2968305,-0.4310964,2
610,1694.0,1918.0,316660,"Сегодня две сенсации:    
1) манифест Скоропадского о федерации с Россией; если ясновельможному удастся провести это — да простится ему «Веселая вдова»;    
2) приказ ген.",0.09501868,-0.2914349,-0.23752357,6
611,1694.0,1917.0,316611,По дороге купили экстренное прибавление — последний Высочайший манифест Николая II.,0.28101903,-0.31501853,0.0072116284,4
612,1694.0,1917.0,316611,"Никогда не любил я царствовавшего императора; но, должен признаться: стиль и тон манифеста весьма благороден.",0.049602475,-0.32893902,-0.32820633,7
613,1789.0,1918.0,342524,"А еще интереснее собирать автографы знаменитых людей, старинные указы, исторические документы, манифесты и стать палеографом!",-0.09869073,-0.4958448,-0.61570656,2
614,1847.0,1905.0,406877,Процессии и манифестации крайних правых и левых.,-0.1683469,-0.0031662176,-0.533133,1
615,1847.0,1912.0,407204,30-го после литургии в Успенском соборе на Красной площади назначено грандиозное молебствие с духовенством от всех церквей (в новых малиновых ризах) и чтение манифеста.,0.037016153,-0.006173405,-0.077906474,1
616,1857.0,2016.0,406073,"Как удивились бы молодожены в 1928 году, если бы гость из будущего рассказал, что их выгонят из лоосовских квартир, отравят газом, свалят в канаву, через 70 лет поставят в их прихожей огромный портрет порочного дизайнера с жемчужной булавкой в галстуке и будут показывать любознательным китайцам все, что не спиздили сперва немцы, а потом русские: медные абажуры, сейф, спрятанный в подоконнике, потайной ход в стенном шкафу, скромный узор, который оставил на кухонном ящике автор эссе «Орнамент и преступление».",0.20023392,-0.38881648,-0.18144612,4
617,1857.0,2016.0,406105,"«Я прочитал в эссе Шишкина о Вальзере, что в 50 лет все кончено и нужно начинать жить для себя».",0.14581996,-0.43117025,-0.29557088,5
618,1871.0,1905.0,388463,"Была какая-то уверенность, что в этот-то день и обнародуют манифест.",0.044385873,-0.3108043,-0.31964698,7
619,1871.0,1905.0,388463,6-го получаем газеты — манифеста ни признака.,0.036577627,-0.22836457,-0.26161236,6
620,1871.0,1905.0,388463,"12-го вышел манифест, но не о конституции: какие-то расплывчатые обещания, которые, впрочем, поддели на удочку легковерных вроде меня<com id=""15282834731410""/>.",0.06402485,-0.35090378,-0.32864252,7
621,1871.0,1907.0,388481,"Слышу, читает не то какой-то манифест, не то передает слова государя.",0.018201647,-0.3698628,-0.4001599,2
622,1904.0,1980.0,398294,Был опубликован манифест 17 октября.,0.39723444,-0.48592642,0.02051137,0
623,1904.0,1980.0,398294,"Отец счел это кощунственным, и, вырвав манифест из рук жандарма, сам дочитал его.",0.21510191,-0.38584322,-0.15746285,4
624,1909.0,1991.0,449786,"Попросил ее связаться с Ниной Андреевой, автором знаменитого «манифеста антиперестроечных сил», опубликованного в «Совраске» [«Советская Россия», газета — прим.",0.28942192,-0.46474245,-0.1274304,0
625,1923.0,1987.0,399627,"Оба сбиваются на эссе, но... политическое.",-0.15026994,-0.50171673,-0.66292435,2
626,1923.0,1987.0,399627,А такое бывает — «политическое эссе»!,-0.018334132,-0.3095845,-0.39527893,2
627,1923.0,2005.0,400077,"В ней меня заинтересовали его статьи о смысле творчества Германа Гессе и эссе о времени с многочисленными и многообразными извлечениями из мыслей великих мудрецов прошлого о смысле того, что человек называет «Время».",0.13066866,-0.4878324,-0.36823952,3
628,1934.0,1929.0,413392,"Сейчас «теория», выраженная в тезисах художественного манифеста, начинает играть все меньшую роль в публичных выступлениях наших мастеров.",-0.03693702,-0.40252048,-0.4878277,2
629,1934.0,1929.0,413395,Каждая строчка этого манифеста кричит о неизжитых противоречиях в творчестве Эйзенштейна.,0.008758877,-0.42267704,-0.4537946,2
630,1934.0,1933.0,413414,"В этом манифесте, наполненном реверансами по адресу писателей, с большой последовательностью проводится все та же теория сценария как сырья.",-0.013300367,-0.34520882,-0.41724107,2
631,1934.0,1937.0,413427,"Они весело резвились и выпускали манифесты, в которых легко было усмотреть заимствования из ранних деклараций западноевропейских футуристов.",-0.24216796,-0.31378046,-0.6305894,2
632,1934.0,1937.0,413427,"Век электричества, автомобиля, авиации, век грандиозных скоростей призывался в этих манифестах для оправдания незамысловатых чудачеств молодых режиссеров.",-0.14020583,-0.2925846,-0.51862526,2
633,1940.0,1903.0,391937,"Говорили о манифесте 26 февр[аля]<com id=""152950688114108""/> — не одобряли за неожиданность и неясность.",0.11388799,-0.3748889,-0.2857815,5
634,1940.0,1903.0,391939,Хвалебные статьи в газетах о манифесте.,0.36171284,-0.6732458,-0.26981005,0
635,1940.0,1905.0,391990,"Октябрьская всеобщая забастовка; 17 окт[ября] — манифест, 18 [октября] Витте — премьер<com id=""152950688314149""/>",0.0026405018,-0.047959745,-0.15982749,1
636,1940.0,1905.0,391995,Но вопрос об этом уже предрешен манифестом 17 октября.,0.13306578,-0.22885765,-0.13124114,4
637,1940.0,1905.0,391995,"Оно может утвердить одностороннее ограничение верховной власти по манифесту 17 октября, и тогда оно окажет себя лишним, ибо это могла бы сделать и возвещенная манифестом этого октября Г[осударственная] дума.",-0.109787025,-0.2739639,-0.47323927,2
638,1940.0,1905.0,391995,"Оно может вопреки этому манифесту восстановить полное затхлое, черносотенное самодержавие, и тогда оно явит себя совсем реакционным.",-0.28478184,-0.24925016,-0.74748045,2
639,1940.0,1905.0,392038,"Она может крепко стать за манифест 17 октября в надежде, что правительство поддержит ее на этой позиции.",0.023373086,-0.29770207,-0.33518502,8
640,1940.0,1906.0,392040,"<com id=""152950688514187""/>Я не сочувствую партиям, манифесты которых сыплются в газетах.",-0.04033281,-0.18439305,-0.3250162,1
641,1959.0,2009.0,435466,"Перед отъездом из Парижа в Понт-Авен разыскал религиозное эссе матери Марии о типах религиозной жизни («Вестник РХД», № 176).",0.20139523,-0.48557004,-0.27471808,0
642,1959.0,2009.0,435477,И как приятно было в ее эссе о Кавафисе увидеть «переводы А. Величанского».,0.1680367,-0.44986674,-0.28410247,3
643,1959.0,2009.0,435496,К небольшому эссе Седаковой 204 примечания.,0.1702739,-0.52678496,-0.35701984,3
644,1959.0,2009.0,435503,"Но какие превосходные, не уступающие мандельштамовским, встречаются у Парщикова в эссе пассажи: «Распространено, что ослы строптивые: в их фигурах есть вправду поперечность, а лицевая мимика рисуется несколькими мухами, их вид статичен, словно в ожидании, что им вот-вот должны уступить или переставить с одного места на другое», — замечательно.",0.04417309,-0.38667294,-0.3832079,2
645,1959.0,2010.0,435633,"Пожаловался, что журнал «Иностранная литература» вернул ему его эссе «Пушкин и Гёте».",0.20424345,-0.42451194,-0.21019891,4
646,1959.0,2010.0,435664,"Перигор — куда мы сейчас попали благодаря эссе Андре Моруа — последний оазис Франции, не затронутый разрушениями Второй мировой, где ни *пришельцев,* ни новодела.",0.10320108,-0.4319641,-0.3506063,5
647,1968.0,1905.0,338560,Утром появился манифест революционных организаций (в № 1-м «Извес[тий]» Совета рабочих депутатов).,0.016237356,-0.114870906,-0.19591896,1
648,1968.0,1905.0,338560,"Сообщая о забастовке, манифест призывал к вооруженному восстанию в целях свержения правительства и учреждения демократической республики.",-0.18474914,-0.15113741,-0.50489724,1
649,1968.0,1905.0,338560,"Государь принял ее, благодарил, после чего прочел по записке речь, в кот[орой] он выражает неуклонную свою волю следовать манифестом 17 окт[ября]<com id=""1518963873148""/>.",0.1177247,-0.27183992,-0.18984783,4
650,1968.0,1905.0,338570,"Постановление той же партии в манифесте от 7-го дек[абря] заканчивается утверждением: «До тех пор, пока существует военное положение и усиленная охрана, пока свободе слова, печати, собраний, съездов и неприкосновенности личности угрожает опасность, всеобщая политическая забастовка не будет прекращена!» — Это «пока» миновало?",-0.14347276,-0.19576477,-0.45657405,1
651,1997.0,1917.0,345402,">Стану я писать доклады, манифест скрою,    
>Ты ж дремли, моя отрада, баюшки-баю.",-0.006261978,-0.33533147,-0.4012576,2
652,2143.0,1917.0,350604,"Вчера на Красной площади был смотр войскам, и читали манифест, и т.д.",-0.023873951,-0.01794509,-0.17153175,1
653,2144.0,1917.0,350535,"Сегодня тетя Мотя, Шура и Володя пошли слушать манифест об отречении от престола на Красную площадь.",0.22824393,-0.33566,-0.09092465,4
654,2261.0,1972.0,459803,"Из Москвы привезли эссе Солженицына о смерти Твардовского:    
                  
> «Есть много способов убить поэта.",0.07897058,-0.5681401,-0.502684,3
655,2261.0,1972.0,459867,"В эссе «Зачем я пишу» он говорил, что кроме естественной необходимости зарабатывать на жизни его побуждают писать четыре обстоятельства:    
1.Обыкновенный эгоизм — желание выделиться из людской среды, сохранить о себе память, обратить на себя внимание.",0.006131396,-0.37153134,-0.4156067,2
656,2261.0,1973.0,459896,"Но мне по-прежнему милее всего эссе Монтеня, пьесы Шоу, стихи русского (по умонастроению) поэта Д. Самойлова (не говоря уже о русской классике).",0.16823034,-0.48727173,-0.32025945,3
657,2261.0,1973.0,459900,"Зато за месяц написал эссе «Четвертый элемент» (три печатных листа) Это кажется (по количеству) предел того, что я могу сочинить за 30 дней.",0.10562936,-0.40364838,-0.32212463,5
658,2261.0,1973.0,459967,"И еще: молодой писатель, сочиняющий детские книжки, пишет на досуге сексуальный роман; молодой философ (43 года), пишущий опять-таки на досуге какие-то эссе, «образы мира», синтез культурного, духовного лица той или иной нации на материале философии, литературы и политики этой нации.",0.016630568,-0.4708491,-0.4844418,2
659,2261.0,1975.0,460153,"Никакого манифеста он не сочинял, тем более что четыре составителя этого документа подписали свои имена и ныне арестованы.",0.057229884,-0.27849385,-0.27626315,6
660,2261.0,1977.0,460399,"Это то самое, о чем они мечтают, то самое, о чем писал когда-то Амальрик в своем эссе о постепенном «воспитании» иностранных корреспондентов в СССР.",0.1469476,-0.50433314,-0.3639453,3
661,2268.0,1954.0,464382,Партии чуть не каждую перемену выпускали друг против друга манифесты и вывешивали их в классной стенгазете.,0.027072964,-0.3420374,-0.36683995,8
662,2268.0,1954.0,464383,Во время собрания был вывешен «Объединительный манифест» о примирении смыслистов и ботвинистов.,0.15978009,-0.27743766,-0.1363,4
